ORDCOM;TO_CHAR(O.FECORD,'DD-MM-YYYY');CANTOT;UNIMED;NOMPRO;TO_CHAR(DP.FECHA_PLANIFICACION,'DD-MM-YYYYHH:MM:SS');VOL_PLANIFICADO
20CAL00016;16-01-2020;560,00;TM;ALIMENTOS POLAR COMERCIAL, C.A.;03-02-2020 03:02:33;36,35
20CAL00016;16-01-2020;560,00;TM;ALIMENTOS POLAR COMERCIAL, C.A.;10-02-2020 08:02:52;280,00
20CAL00017;17-01-2020;66,54;TM;ALIMENTOS POLAR COMERCIAL, C.A.;21-01-2020 01:01:48;66,54
20CAL00018;17-01-2020;94,51;TM;ALIMENTOS POLAR COMERCIAL, C.A.;21-01-2020 01:01:44;94,51
20CAL00019;17-01-2020;94,51;TM;ALIMENTOS POLAR COMERCIAL, C.A.;21-01-2020 01:01:55;94,51
20CAL00020;17-01-2020;191,91;TM;ALIMENTOS POLAR COMERCIAL, C.A.;21-01-2020 01:01:19;191,91
20CAL00021;17-01-2020;145,59;TM;ALIMENTOS POLAR COMERCIAL, C.A.;21-01-2020 01:01:36;145,59
20CAL00022;17-01-2020;32,21;TM;ALIMENTOS POLAR COMERCIAL, C.A.;21-01-2020 01:01:33;32,21
20CAL00023;17-01-2020;25,08;TM;ALIMENTOS POLAR COMERCIAL, C.A.;21-01-2020 01:01:48;25,08
20CAL00024;17-01-2020;31,50;TM;ALIMENTOS POLAR COMERCIAL, C.A.;21-01-2020 01:01:53;31,50
20CAL00025;17-01-2020;397,07;TM;ALIMENTOS POLAR COMERCIAL, C.A.;21-01-2020 01:01:14;172,80
20CAL00025;17-01-2020;397,07;TM;ALIMENTOS POLAR COMERCIAL, C.A.;21-01-2020 01:01:55;224,27
20CAL00037;17-01-2020;480,00;TM;INVERSIONES Y DISTRIBUCION DE ALIMENTOS MARTECA, C.A;09-03-2020 03:03:37;240,00
20CAL00037;17-01-2020;480,00;TM;INVERSIONES Y DISTRIBUCION DE ALIMENTOS MARTECA, C.A;09-03-2020 03:03:01;90,00
20CAL00037;17-01-2020;480,00;TM;INVERSIONES Y DISTRIBUCION DE ALIMENTOS MARTECA, C.A;09-03-2020 03:03:17;60,00
20CAL00037;17-01-2020;480,00;TM;INVERSIONES Y DISTRIBUCION DE ALIMENTOS MARTECA, C.A;09-03-2020 03:03:31;90,00
20CAL00037;17-01-2020;480,00;TM;INVERSIONES Y DISTRIBUCION DE ALIMENTOS MARTECA, C.A;02-04-2020 12:04:06;150,00
20CAL00037;17-01-2020;480,00;TM;INVERSIONES Y DISTRIBUCION DE ALIMENTOS MARTECA, C.A;02-04-2020 12:04:06;120,00
20CAL00037;17-01-2020;480,00;TM;INVERSIONES Y DISTRIBUCION DE ALIMENTOS MARTECA, C.A;02-04-2020 12:04:25;210,00
20CAL00037;17-01-2020;480,00;TM;INVERSIONES Y DISTRIBUCION DE ALIMENTOS MARTECA, C.A;05-05-2020 12:05:54;180,00
20CAL00037;17-01-2020;480,00;TM;INVERSIONES Y DISTRIBUCION DE ALIMENTOS MARTECA, C.A;05-05-2020 12:05:18;169,73
20CAL00037;17-01-2020;480,00;TM;INVERSIONES Y DISTRIBUCION DE ALIMENTOS MARTECA, C.A;03-06-2020 08:06:24;199,73
20CAL00037;17-01-2020;480,00;TM;INVERSIONES Y DISTRIBUCION DE ALIMENTOS MARTECA, C.A;06-07-2020 09:07:32;169,73
20CAL00055;17-01-2020;240,00;TM;AGRICOLA PROCESADORA AGRIPROCA, C.A.;21-01-2020 02:01:31;240,00
20CAL00065;20-01-2020;1000,00;TM;DISTRIBUIDORA PITIA, CA;01-07-2020 07:07:51;53,30
20CAL00065;20-01-2020;1000,00;TM;DISTRIBUIDORA PITIA, CA;02-07-2020 09:07:37;130,00
20CAL00065;20-01-2020;1000,00;TM;DISTRIBUIDORA PITIA, CA;02-09-2020 05:09:49;76,70
20CAL00065;20-01-2020;1000,00;TM;DISTRIBUIDORA PITIA, CA;07-09-2020 01:09:43;46,70
20CAL00065;20-01-2020;1000,00;TM;DISTRIBUIDORA PITIA, CA;07-09-2020 01:09:38;46,70
20CAL00065;20-01-2020;1000,00;TM;DISTRIBUIDORA PITIA, CA;07-08-2020 01:08:22;76,70
20CAL00065;20-01-2020;1000,00;TM;DISTRIBUIDORA PITIA, CA;02-04-2020 09:04:26;1000,00
20CAL00065;20-01-2020;1000,00;TM;DISTRIBUIDORA PITIA, CA;22-04-2020 02:04:29;1000,00
20CAL00065;20-01-2020;1000,00;TM;DISTRIBUIDORA PITIA, CA;05-03-2020 09:03:48;1000,00
20CAL00065;20-01-2020;1000,00;TM;DISTRIBUIDORA PITIA, CA;03-06-2020 08:06:49;53,30
20CAL00069;20-01-2020;500,00;TM;DISTRIBUIDORA PITIA, CA;06-07-2020 10:07:36;259,56
20CAL00069;20-01-2020;500,00;TM;DISTRIBUIDORA PITIA, CA;02-07-2020 09:07:50;304,10
20CAL00069;20-01-2020;500,00;TM;DISTRIBUIDORA PITIA, CA;22-04-2020 03:04:55;426,78
20CAL00069;20-01-2020;500,00;TM;DISTRIBUIDORA PITIA, CA;07-08-2020 01:08:55;187,72
20CAL00069;20-01-2020;500,00;TM;DISTRIBUIDORA PITIA, CA;05-03-2020 03:03:13;500,00
20CAL00069;20-01-2020;500,00;TM;DISTRIBUIDORA PITIA, CA;20-08-2020 01:08:03;187,72
20CAL00069;20-01-2020;500,00;TM;DISTRIBUIDORA PITIA, CA;03-06-2020 09:06:28;390,00
20CAL00069;20-01-2020;500,00;TM;DISTRIBUIDORA PITIA, CA;02-09-2020 05:09:17;105,22
20CAL00069;20-01-2020;500,00;TM;DISTRIBUIDORA PITIA, CA;03-04-2020 07:04:36;426,79
20CAL00107;20-01-2020;141,47;TM;ALIMENTOS POLAR COMERCIAL, C.A.;21-01-2020 02:01:46;126,00
20CAL00108;20-01-2020;189,00;TM;ALIMENTOS POLAR COMERCIAL, C.A.;03-03-2020 03:03:26;31,86
20CAL00108;20-01-2020;189,00;TM;ALIMENTOS POLAR COMERCIAL, C.A.;21-01-2020 02:01:36;189,00
20CAL00110;21-01-2020;3545,00;CAJAS;AVICOLA DEL SOL C.A;07-02-2020 11:02:49;1,37
20CAL00110;21-01-2020;3545,00;CAJAS;AVICOLA DEL SOL C.A;27-03-2020 12:03:25;1,86
20CAL00110;21-01-2020;3545,00;CAJAS;AVICOLA DEL SOL C.A;04-02-2020 09:02:09;8,80
20CAL00110;21-01-2020;3545,00;CAJAS;AVICOLA DEL SOL C.A;07-02-2020 11:02:29;6,42
20CAL00110;21-01-2020;3545,00;CAJAS;AVICOLA DEL SOL C.A;28-01-2020 11:01:07;8,80
20CAL00110;21-01-2020;3545,00;CAJAS;AVICOLA DEL SOL C.A;07-02-2020 03:02:20;2,20
20CAL00110;21-01-2020;3545,00;CAJAS;AVICOLA DEL SOL C.A;07-02-2020 11:02:36;0,41
20CAL00110;21-01-2020;3545,00;CAJAS;AVICOLA DEL SOL C.A;07-02-2020 03:02:43;0,88
20CAL00110;21-01-2020;3545,00;CAJAS;AVICOLA DEL SOL C.A;07-02-2020 11:02:16;9,81
20CAL00110;21-01-2020;3545,00;CAJAS;AVICOLA DEL SOL C.A;07-02-2020 11:02:31;7,87
20CAL00110;21-01-2020;3545,00;CAJAS;AVICOLA DEL SOL C.A;07-02-2020 11:02:15;26,40
20CAL00110;21-01-2020;3545,00;CAJAS;AVICOLA DEL SOL C.A;07-02-2020 11:02:09;2,98
20CAL00112;21-01-2020;2955,00;CAJAS;GRUPO AVICOLA INTEGRADO DEL CENTRO, C.A.;07-02-2020 11:02:27;0,66
20CAL00112;21-01-2020;2955,00;CAJAS;GRUPO AVICOLA INTEGRADO DEL CENTRO, C.A.;07-02-2020 01:02:28;0,44
20CAL00112;21-01-2020;2955,00;CAJAS;GRUPO AVICOLA INTEGRADO DEL CENTRO, C.A.;07-02-2020 01:02:18;0,44
20CAL00112;21-01-2020;2955,00;CAJAS;GRUPO AVICOLA INTEGRADO DEL CENTRO, C.A.;07-02-2020 11:02:47;2,20
20CAL00112;21-01-2020;2955,00;CAJAS;GRUPO AVICOLA INTEGRADO DEL CENTRO, C.A.;07-02-2020 10:02:02;3,30
20CAL00112;21-01-2020;2955,00;CAJAS;GRUPO AVICOLA INTEGRADO DEL CENTRO, C.A.;07-02-2020 11:02:51;2,20
20CAL00112;21-01-2020;2955,00;CAJAS;GRUPO AVICOLA INTEGRADO DEL CENTRO, C.A.;07-02-2020 11:02:06;2,20
20CAL00112;21-01-2020;2955,00;CAJAS;GRUPO AVICOLA INTEGRADO DEL CENTRO, C.A.;07-02-2020 01:02:46;1,10
20CAL00112;21-01-2020;2955,00;CAJAS;GRUPO AVICOLA INTEGRADO DEL CENTRO, C.A.;07-02-2020 01:02:59;0,66
20CAL00112;21-01-2020;2955,00;CAJAS;GRUPO AVICOLA INTEGRADO DEL CENTRO, C.A.;07-02-2020 01:02:15;0,33
20CAL00112;21-01-2020;2955,00;CAJAS;GRUPO AVICOLA INTEGRADO DEL CENTRO, C.A.;07-02-2020 11:02:51;1,10
20CAL00112;21-01-2020;2955,00;CAJAS;GRUPO AVICOLA INTEGRADO DEL CENTRO, C.A.;07-02-2020 01:02:01;13,20
20CAL00112;21-01-2020;2955,00;CAJAS;GRUPO AVICOLA INTEGRADO DEL CENTRO, C.A.;07-02-2020 01:02:30;1,54
20CAL00112;21-01-2020;2955,00;CAJAS;GRUPO AVICOLA INTEGRADO DEL CENTRO, C.A.;07-02-2020 01:02:52;1,54
20CAL00112;21-01-2020;2955,00;CAJAS;GRUPO AVICOLA INTEGRADO DEL CENTRO, C.A.;07-02-2020 01:02:17;2,64
20CAL00112;21-01-2020;2955,00;CAJAS;GRUPO AVICOLA INTEGRADO DEL CENTRO, C.A.;07-02-2020 01:02:11;1,54
20CAL00112;21-01-2020;2955,00;CAJAS;GRUPO AVICOLA INTEGRADO DEL CENTRO, C.A.;07-02-2020 01:02:10;1,54
20CAL00112;21-01-2020;2955,00;CAJAS;GRUPO AVICOLA INTEGRADO DEL CENTRO, C.A.;07-02-2020 01:02:16;1,54
20CAL00112;21-01-2020;2955,00;CAJAS;GRUPO AVICOLA INTEGRADO DEL CENTRO, C.A.;07-02-2020 11:02:11;13,60
20CAL00112;21-01-2020;2955,00;CAJAS;GRUPO AVICOLA INTEGRADO DEL CENTRO, C.A.;16-03-2020 02:03:07;7,32
20CAL00113;21-01-2020;250,71;TM;AVICOLA LA PROVIDENCIA, C.A.;18-02-2020 01:02:43;40,11
20CAL00113;21-01-2020;250,71;TM;AVICOLA LA PROVIDENCIA, C.A.;18-02-2020 01:02:44;42,81
20CAL00113;21-01-2020;250,71;TM;AVICOLA LA PROVIDENCIA, C.A.;14-04-2020 01:04:36;26,05
20CAL00113;21-01-2020;250,71;TM;AVICOLA LA PROVIDENCIA, C.A.;08-09-2020 01:09:46;224,66
20CAL00117;21-01-2020;195,00;TM;INDUSTRIAS POLLO PREMIUM 5.8, C A;19-02-2020 03:02:02;5,00
20CAL00117;21-01-2020;195,00;TM;INDUSTRIAS POLLO PREMIUM 5.8, C A;19-02-2020 03:02:54;20,00
20CAL00117;21-01-2020;195,00;TM;INDUSTRIAS POLLO PREMIUM 5.8, C A;19-02-2020 03:02:34;18,00
20CAL00117;21-01-2020;195,00;TM;INDUSTRIAS POLLO PREMIUM 5.8, C A;19-02-2020 03:02:11;1,00
20CAL00117;21-01-2020;195,00;TM;INDUSTRIAS POLLO PREMIUM 5.8, C A;19-02-2020 03:02:34;20,00
20CAL00117;21-01-2020;195,00;TM;INDUSTRIAS POLLO PREMIUM 5.8, C A;19-02-2020 03:02:43;1,50
20CAL00117;21-01-2020;195,00;TM;INDUSTRIAS POLLO PREMIUM 5.8, C A;19-02-2020 03:02:51;20,00
20CAL00117;21-01-2020;195,00;TM;INDUSTRIAS POLLO PREMIUM 5.8, C A;19-02-2020 02:02:38;34,50
20CAL00117;21-01-2020;195,00;TM;INDUSTRIAS POLLO PREMIUM 5.8, C A;19-02-2020 03:02:05;5,00
20CAL00117;21-01-2020;195,00;TM;INDUSTRIAS POLLO PREMIUM 5.8, C A;19-02-2020 02:02:34;35,00
20CAL00117;21-01-2020;195,00;TM;INDUSTRIAS POLLO PREMIUM 5.8, C A;19-02-2020 03:02:34;20,00
20CAL00117;21-01-2020;195,00;TM;INDUSTRIAS POLLO PREMIUM 5.8, C A;19-02-2020 03:02:26;5,80
20CAL00117;21-01-2020;195,00;TM;INDUSTRIAS POLLO PREMIUM 5.8, C A;19-02-2020 03:02:15;3,20
20CAL00117;21-01-2020;195,00;TM;INDUSTRIAS POLLO PREMIUM 5.8, C A;19-02-2020 03:02:22;6,00
20CAL00118;21-01-2020;2364,00;CAJAS;AGROYESCA, C.A;07-02-2020 11:02:54;15,40
20CAL00118;21-01-2020;2364,00;CAJAS;AGROYESCA, C.A;14-02-2020 04:02:10;0,42
20CAL00118;21-01-2020;2364,00;CAJAS;AGROYESCA, C.A;23-01-2020 10:01:39;6,60
20CAL00118;21-01-2020;2364,00;CAJAS;AGROYESCA, C.A;27-01-2020 01:01:57;6,60
20CAL00118;21-01-2020;2364,00;CAJAS;AGROYESCA, C.A;30-01-2020 11:01:09;2,00
20CAL00120;21-01-2020;2364,00;CAJAS;GRANJA AVICOLA MACU-MACU, C.A;16-03-2020 02:03:57;10,00
20CAL00120;21-01-2020;2364,00;CAJAS;GRANJA AVICOLA MACU-MACU, C.A;10-06-2020 08:06:52;4,00
20CAL00120;21-01-2020;2364,00;CAJAS;GRANJA AVICOLA MACU-MACU, C.A;30-04-2020 11:04:44;4,00
20CAL00120;21-01-2020;2364,00;CAJAS;GRANJA AVICOLA MACU-MACU, C.A;06-05-2020 09:05:04;3,00
20CAL00120;21-01-2020;2364,00;CAJAS;GRANJA AVICOLA MACU-MACU, C.A;12-05-2020 09:05:40;2,34
20CAL00120;21-01-2020;2364,00;CAJAS;GRANJA AVICOLA MACU-MACU, C.A;10-06-2020 08:06:53;1,00
20CAL00120;21-01-2020;2364,00;CAJAS;GRANJA AVICOLA MACU-MACU, C.A;11-03-2020 10:03:28;9,56
20CAL00120;21-01-2020;2364,00;CAJAS;GRANJA AVICOLA MACU-MACU, C.A;01-06-2020 10:06:52;0,72
20CAL00120;21-01-2020;2364,00;CAJAS;GRANJA AVICOLA MACU-MACU, C.A;25-05-2020 10:05:58;5,00
20CAL00120;21-01-2020;2364,00;CAJAS;GRANJA AVICOLA MACU-MACU, C.A;21-05-2020 05:05:39;3,00
20CAL00120;21-01-2020;2364,00;CAJAS;GRANJA AVICOLA MACU-MACU, C.A;19-05-2020 10:05:32;2,00
20CAL00120;21-01-2020;2364,00;CAJAS;GRANJA AVICOLA MACU-MACU, C.A;15-05-2020 09:05:34;2,66
20CAL00124;21-01-2020;1773,00;CAJAS;GRANJA LOS MOLINOS I, C.A;14-04-2020 11:04:32;9,26
20CAL00124;21-01-2020;1773,00;CAJAS;GRANJA LOS MOLINOS I, C.A;19-05-2020 12:05:30;0,52
20CAL00124;21-01-2020;1773,00;CAJAS;GRANJA LOS MOLINOS I, C.A;10-06-2020 08:06:18;0,58
20CAL00124;21-01-2020;1773,00;CAJAS;GRANJA LOS MOLINOS I, C.A;27-02-2020 03:02:02;7,00
20CAL00124;21-01-2020;1773,00;CAJAS;GRANJA LOS MOLINOS I, C.A;03-03-2020 04:03:29;3,00
20CAL00124;21-01-2020;1773,00;CAJAS;GRANJA LOS MOLINOS I, C.A;03-03-2020 04:03:24;3,00
20CAL00124;21-01-2020;1773,00;CAJAS;GRANJA LOS MOLINOS I, C.A;03-03-2020 10:03:47;3,00
20CAL00124;21-01-2020;1773,00;CAJAS;GRANJA LOS MOLINOS I, C.A;16-03-2020 11:03:06;3,90
20CAL00124;21-01-2020;1773,00;CAJAS;GRANJA LOS MOLINOS I, C.A;23-03-2020 02:03:43;8,20
20CAL00124;21-01-2020;1773,00;CAJAS;GRANJA LOS MOLINOS I, C.A;01-04-2020 11:04:45;4,00
20CAL00127;21-01-2020;1773,00;CAJAS;GRANJA LA ROSA;14-04-2020 10:04:25;26,50
20CAL00127;21-01-2020;1773,00;CAJAS;GRANJA LA ROSA;14-04-2020 11:04:24;8,96
20CAL00129;21-01-2020;1182,00;CAJAS;PRODUCTORA AVICOLA RONGRAT, C.A;14-04-2020 11:04:09;23,64
20CAL00133;21-01-2020;55,71;TM;ALIMENTOS VENEZOLANOS S&M ALIVENSA, S.A;06-03-2020 03:03:36;20,00
20CAL00133;21-01-2020;55,71;TM;ALIMENTOS VENEZOLANOS S&M ALIVENSA, S.A;06-03-2020 03:03:06;20,00
20CAL00135;21-01-2020;1182,00;CAJAS;AGROPECUARIA GUSCAR 2006, C.A.;07-02-2020 11:02:11;6,60
20CAL00135;21-01-2020;1182,00;CAJAS;AGROPECUARIA GUSCAR 2006, C.A.;07-02-2020 11:02:00;19,40
20CAL00140;21-01-2020;1182,00;CAJAS;AGRICOLAS KAIROS C.A;14-04-2020 10:04:20;4,20
20CAL00140;21-01-2020;1182,00;CAJAS;AGRICOLAS KAIROS C.A;14-04-2020 11:04:27;2,02
20CAL00140;21-01-2020;1182,00;CAJAS;AGRICOLAS KAIROS C.A;14-04-2020 11:04:27;2,50
20CAL00140;21-01-2020;1182,00;CAJAS;AGRICOLAS KAIROS C.A;14-04-2020 10:04:42;4,52
20CAL00140;21-01-2020;1182,00;CAJAS;AGRICOLAS KAIROS C.A;14-04-2020 11:04:21;10,40
20CAL00140;21-01-2020;1182,00;CAJAS;AGRICOLAS KAIROS C.A;15-06-2020 10:06:51;14,92
20CAL00140;21-01-2020;1182,00;CAJAS;AGRICOLAS KAIROS C.A;10-06-2020 08:06:34;8,72
20CAL00140;21-01-2020;1182,00;CAJAS;AGRICOLAS KAIROS C.A;10-06-2020 08:06:55;14,92
20CAL00141;21-01-2020;41,79;TM;SERVICIOS AVICOLAS, C.A. SERAVICA;26-02-2020 11:02:49;41,79
20CAL00147;21-01-2020;27,86;TM;PROCESADORA AVICOLA TIO POLLO, C.A. (PROATIPOLLO);18-03-2020 09:03:54;6,00
20CAL00147;21-01-2020;27,86;TM;PROCESADORA AVICOLA TIO POLLO, C.A. (PROATIPOLLO);14-04-2020 12:04:36;27,86
20CAL00149;21-01-2020;27,86;TM;MATADERO MAELLA, C.A.;26-02-2020 11:02:59;27,86
20CAL00149;21-01-2020;27,86;TM;MATADERO MAELLA, C.A.;12-03-2020 11:03:54;27,86
20CAL00160;21-01-2020;1182,00;CAJAS;AGROINVERSIONES LA PIRAMIDE C.A;03-06-2020 03:06:06;13,80
20CAL00160;21-01-2020;1182,00;CAJAS;AGROINVERSIONES LA PIRAMIDE C.A;04-02-2020 08:02:22;3,30
20CAL00160;21-01-2020;1182,00;CAJAS;AGROINVERSIONES LA PIRAMIDE C.A;13-02-2020 03:02:16;3,00
20CAL00160;21-01-2020;1182,00;CAJAS;AGROINVERSIONES LA PIRAMIDE C.A;28-02-2020 10:02:46;3,00
20CAL00160;21-01-2020;1182,00;CAJAS;AGROINVERSIONES LA PIRAMIDE C.A;25-05-2020 09:05:16;2,00
20CAL00160;21-01-2020;1182,00;CAJAS;AGROINVERSIONES LA PIRAMIDE C.A;12-03-2020 03:03:15;3,00
20CAL00160;21-01-2020;1182,00;CAJAS;AGROINVERSIONES LA PIRAMIDE C.A;20-02-2020 02:02:10;3,00
20CAL00164;21-01-2020;27,86;TM;AVICOLA GRAN SASSO, C.A.;06-03-2020 03:03:13;19,12
20CAL00164;21-01-2020;27,86;TM;AVICOLA GRAN SASSO, C.A.;19-02-2020 03:02:47;18,00
20CAL00167;21-01-2020;27,86;TM;AGROPECUARIA PASEO DE LUNA, C.A.;26-02-2020 11:02:00;27,86
20CAL00169;21-01-2020;27,86;TM;MATADERO DE AVES LA TROPICAL, C.A;18-02-2020 02:02:20;27,86
20CAL00171;21-01-2020;13,93;TM;PROAGRO C.A.;14-04-2020 12:04:14;13,93
20CAL00171;21-01-2020;13,93;TM;PROAGRO C.A.;06-03-2020 03:03:11;13,93
20CAL00173;21-01-2020;178,29;TM;AGROPECUARIA PORCINO Y BOVINO RONGRAT, S.A.;09-03-2020 09:03:41;80,75
20CAL00173;21-01-2020;178,29;TM;AGROPECUARIA PORCINO Y BOVINO RONGRAT, S.A.;09-03-2020 09:03:37;2,85
20CAL00173;21-01-2020;178,29;TM;AGROPECUARIA PORCINO Y BOVINO RONGRAT, S.A.;09-03-2020 09:03:45;28,25
20CAL00173;21-01-2020;178,29;TM;AGROPECUARIA PORCINO Y BOVINO RONGRAT, S.A.;09-03-2020 09:03:32;50,00
20CAL00174;21-01-2020;133,71;TM;GRUPO EBENEZER, C.A.;09-03-2020 09:03:15;57,17
20CAL00174;21-01-2020;133,71;TM;GRUPO EBENEZER, C.A.;09-03-2020 09:03:32;48,10
20CAL00175;21-01-2020;66,86;TM;PLUMROSE LATINOAMERICANA, C.A.;31-01-2020 10:01:40;10,86
20CAL00175;21-01-2020;66,86;TM;PLUMROSE LATINOAMERICANA, C.A.;31-01-2020 08:01:50;10,00
20CAL00175;21-01-2020;66,86;TM;PLUMROSE LATINOAMERICANA, C.A.;03-02-2020 10:02:18;56,85
20CAL00176;21-01-2020;66,86;TM;AVICOLA LA PROVIDENCIA, C.A.;03-02-2020 10:02:54;66,86
20CAL00177;21-01-2020;66,86;TM;PROAGRO C.A.;24-03-2020 10:03:13;0,50
20CAL00177;21-01-2020;66,86;TM;PROAGRO C.A.;24-03-2020 10:03:56;0,50
20CAL00177;21-01-2020;66,86;TM;PROAGRO C.A.;03-02-2020 10:02:56;66,86
20CAL00178;21-01-2020;44,57;TM;PROCESADORA DE ALIMENTOS POLLOS RANCHEROS, C.A;03-02-2020 10:02:08;44,57
20CAL00180;21-01-2020;22,29;TM;AGROPECUARIA PASEO DE LUNA, C.A.;03-02-2020 10:02:24;22,29
20CAL00180;21-01-2020;22,29;TM;AGROPECUARIA PASEO DE LUNA, C.A.;31-01-2020 08:01:41;10,00
20CAL00188;23-01-2020;1690,47;TM;EL GRUPO EBENEZER, C.A.;14-07-2020 10:07:13;9,71
20CAL00189;27-01-2020;3545,00;CAJAS;AGROPECUARIA PIEDRAS AZULES C.A.;14-04-2020 03:04:27;18,00
20CAL00189;27-01-2020;3545,00;CAJAS;AGROPECUARIA PIEDRAS AZULES C.A.;28-05-2020 02:05:01;11,24
20CAL00189;27-01-2020;3545,00;CAJAS;AGROPECUARIA PIEDRAS AZULES C.A.;15-06-2020 10:06:57;4,78
20CAL00189;27-01-2020;3545,00;CAJAS;AGROPECUARIA PIEDRAS AZULES C.A.;10-06-2020 08:06:00;4,78
20CAL00189;27-01-2020;3545,00;CAJAS;AGROPECUARIA PIEDRAS AZULES C.A.;03-02-2020 10:02:42;77,99
20CAL00189;27-01-2020;3545,00;CAJAS;AGROPECUARIA PIEDRAS AZULES C.A.;04-03-2020 02:03:31;33,96
20CAL00190;27-01-2020;2364,00;CAJAS;AGROPECUARIA CLAVITAL, C.A.;10-02-2020 02:02:58;52,01
20CAL00190;27-01-2020;2364,00;CAJAS;AGROPECUARIA CLAVITAL, C.A.;28-05-2020 02:05:20;15,98
20CAL00190;27-01-2020;2364,00;CAJAS;AGROPECUARIA CLAVITAL, C.A.;04-02-2020 09:02:52;52,01
20CAL00190;27-01-2020;2364,00;CAJAS;AGROPECUARIA CLAVITAL, C.A.;14-04-2020 01:04:48;7,98
20CAL00191;27-01-2020;2364,00;CAJAS;GRANJA AVICOLA DON TITO, C.A.;12-02-2020 11:02:43;0,75
20CAL00191;27-01-2020;2364,00;CAJAS;GRANJA AVICOLA DON TITO, C.A.;27-02-2020 11:02:22;9,55
20CAL00191;27-01-2020;2364,00;CAJAS;GRANJA AVICOLA DON TITO, C.A.;11-03-2020 11:03:30;12,22
20CAL00191;27-01-2020;2364,00;CAJAS;GRANJA AVICOLA DON TITO, C.A.;12-03-2020 09:03:18;3,00
20CAL00191;27-01-2020;2364,00;CAJAS;GRANJA AVICOLA DON TITO, C.A.;12-03-2020 09:03:14;2,00
20CAL00191;27-01-2020;2364,00;CAJAS;GRANJA AVICOLA DON TITO, C.A.;12-03-2020 09:03:11;0,90
20CAL00191;27-01-2020;2364,00;CAJAS;GRANJA AVICOLA DON TITO, C.A.;12-03-2020 09:03:36;0,68
20CAL00191;27-01-2020;2364,00;CAJAS;GRANJA AVICOLA DON TITO, C.A.;12-03-2020 09:03:22;0,60
20CAL00191;27-01-2020;2364,00;CAJAS;GRANJA AVICOLA DON TITO, C.A.;12-03-2020 09:03:07;0,38
20CAL00191;27-01-2020;2364,00;CAJAS;GRANJA AVICOLA DON TITO, C.A.;11-03-2020 11:03:58;1,40
20CAL00191;27-01-2020;2364,00;CAJAS;GRANJA AVICOLA DON TITO, C.A.;11-03-2020 11:03:17;1,40
20CAL00191;27-01-2020;2364,00;CAJAS;GRANJA AVICOLA DON TITO, C.A.;03-02-2020 10:02:46;9,57
20CAL00191;27-01-2020;2364,00;CAJAS;GRANJA AVICOLA DON TITO, C.A.;31-01-2020 08:01:30;6,78
20CAL00191;27-01-2020;2364,00;CAJAS;GRANJA AVICOLA DON TITO, C.A.;07-02-2020 11:02:21;1,10
20CAL00191;27-01-2020;2364,00;CAJAS;GRANJA AVICOLA DON TITO, C.A.;07-02-2020 11:02:44;0,99
20CAL00191;27-01-2020;2364,00;CAJAS;GRANJA AVICOLA DON TITO, C.A.;07-02-2020 11:02:54;0,66
20CAL00191;27-01-2020;2364,00;CAJAS;GRANJA AVICOLA DON TITO, C.A.;07-02-2020 11:02:01;0,42
20CAL00191;27-01-2020;2364,00;CAJAS;GRANJA AVICOLA DON TITO, C.A.;11-03-2020 11:03:40;1,40
20CAL00191;27-01-2020;2364,00;CAJAS;GRANJA AVICOLA DON TITO, C.A.;07-02-2020 03:02:54;1,10
20CAL00191;27-01-2020;2364,00;CAJAS;GRANJA AVICOLA DON TITO, C.A.;07-02-2020 03:02:52;0,66
20CAL00191;27-01-2020;2364,00;CAJAS;GRANJA AVICOLA DON TITO, C.A.;11-03-2020 11:03:04;1,40
20CAL00191;27-01-2020;2364,00;CAJAS;GRANJA AVICOLA DON TITO, C.A.;11-03-2020 11:03:23;1,40
20CAL00191;27-01-2020;2364,00;CAJAS;GRANJA AVICOLA DON TITO, C.A.;11-03-2020 11:03:55;2,40
20CAL00191;27-01-2020;2364,00;CAJAS;GRANJA AVICOLA DON TITO, C.A.;11-03-2020 11:03:01;1,00
20CAL00192;27-01-2020;1182,00;CAJAS;GRUPO DON PEDRO C.A. ;23-06-2020 08:06:57;7,50
20CAL00192;27-01-2020;1182,00;CAJAS;GRUPO DON PEDRO C.A. ;22-05-2020 11:05:29;2,00
20CAL00192;27-01-2020;1182,00;CAJAS;GRUPO DON PEDRO C.A. ;26-05-2020 08:05:54;0,50
20CAL00192;27-01-2020;1182,00;CAJAS;GRUPO DON PEDRO C.A. ;21-05-2020 10:05:58;2,00
20CAL00192;27-01-2020;1182,00;CAJAS;GRUPO DON PEDRO C.A. ;13-03-2020 03:03:17;4,00
20CAL00192;27-01-2020;1182,00;CAJAS;GRUPO DON PEDRO C.A. ;07-05-2020 10:05:09;1,92
20CAL00192;27-01-2020;1182,00;CAJAS;GRUPO DON PEDRO C.A. ;29-04-2020 10:04:10;2,00
20CAL00192;27-01-2020;1182,00;CAJAS;GRUPO DON PEDRO C.A. ;27-02-2020 03:02:53;4,00
20CAL00192;27-01-2020;1182,00;CAJAS;GRUPO DON PEDRO C.A. ;21-05-2020 10:05:42;1,72
20CAL00193;27-01-2020;919,29;TM;AGROBUEYCA. S.A;30-06-2020 01:06:44;278,15
20CAL00193;27-01-2020;919,29;TM;AGROBUEYCA. S.A;30-06-2020 01:06:45;621,31
